"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"1995-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"1995-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.2","E","","","1"
"1995-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.0","E","","","1"
"1995-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.9","E","","","1"
"1995-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.0","E","","","1"
"1995-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.9","E","","","1"
"1995-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1995-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1995-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1996-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1996-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1996-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1996-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1996-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1996-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1996-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1996-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.2","E","","","1"
"1996-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.1","E","","","1"
"1996-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.1","E","","","1"
"1996-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.1","E","","","1"
"1996-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.2","E","","","1"
"1997-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.2","E","","","1"
"1997-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.2","E","","","1"
"1997-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.1","E","","","1"
"1997-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.2","E","","","1"
"1997-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1997-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.5","E","","","1"
"1998-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.5","E","","","1"
"1998-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1998-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1998-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1998-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.5","E","","","1"
"1999-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1999-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.7","E","","","1"
"1999-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.8","E","","","1"
"1999-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.8","E","","","1"
"1999-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.8","E","","","1"
"2000-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.8","E","","","1"
"2000-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.8","E","","","1"
"2000-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.9","E","","","1"
"2000-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.9","E","","","1"
"2000-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.0","E","","","1"
"2000-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.0","E","","","1"
"2000-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.1","E","","","1"
"2000-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.2","E","","","1"
"2000-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.3","E","","","1"
"2000-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"2000-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"2000-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"2001-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"2001-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.5","E","","","1"
"2001-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.5","E","","","1"
"2001-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"2001-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"2001-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"2001-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"2001-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"2001-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"2001-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.9","E","","","1"
"2001-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.0","E","","","1"
"2001-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.9","E","","","1"
"2002-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.0","E","","","1"
"2002-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.1","E","","","1"
"2002-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.2","E","","","1"
"2002-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.3","E","","","1"
"2002-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.5","E","","","1"
"2002-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.5","E","","","1"
"2002-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.5","E","","","1"
"2002-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.7","E","","","1"
"2002-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.7","E","","","1"
"2002-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.8","E","","","1"
"2002-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.9","E","","","1"
"2002-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.0","E","","","1"
"2003-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.1","E","","","1"
"2003-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.1","E","","","1"
"2003-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.1","E","","","1"
"2003-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.2","E","","","1"
"2003-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.4","E","","","1"
"2003-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.5","E","","","1"
"2003-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.5","E","","","1"
"2003-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.7","E","","","1"
"2003-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","69.9","E","","","1"
"2003-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.0","E","","","1"
"2003-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.0","E","","","1"
"2003-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.1","E","","","1"
"2004-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.2","E","","","1"
"2004-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.3","E","","","1"
"2004-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.5","E","","","1"
"2004-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","70.9","E","","","1"
"2004-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","71.2","E","","","1"
"2004-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","71.7","E","","","1"
"2004-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","71.8","E","","","1"
"2004-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","72.1","E","","","1"
"2004-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","72.3","E","","","1"
"2004-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","72.4","E","","","1"
"2004-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","72.6","E","","","1"
"2004-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","72.9","E","","","1"
"2005-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","73.0","E","","","1"
"2005-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","73.1","E","","","1"
"2005-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","73.5","E","","","1"
"2005-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","73.8","E","","","1"
"2005-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","74.2","E","","","1"
"2005-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","75.5","E","","","1"
"2005-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","75.6","E","","","1"
"2005-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","75.9","E","","","1"
"2005-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","76.2","E","","","1"
"2005-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","76.4","E","","","1"
"2005-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","76.8","E","","","1"
"2005-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","77.1","E","","","1"
"2006-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","77.4","E","","","1"
"2006-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","77.7","E","","","1"
"2006-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","78.3","E","","","1"
"2006-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","78.8","E","","","1"
"2006-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","80.0","E","","","1"
"2006-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","81.1","E","","","1"
"2006-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","82.3","E","","","1"
"2006-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","83.3","E","","","1"
"2006-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","83.9","E","","","1"
"2006-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","84.1","E","","","1"
"2006-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","84.9","E","","","1"
"2006-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","85.3","E","","","1"
"2007-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","85.5","E","","","1"
"2007-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","85.8","E","","","1"
"2007-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","86.2","E","","","1"
"2007-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","87.1","E","","","1"
"2007-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","87.7","E","","","1"
"2007-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","88.5","E","","","1"
"2007-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","89.7","E","","","1"
"2007-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","89.9","E","","","1"
"2007-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","90.0","E","","","1"
"2007-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","90.3","E","","","1"
"2007-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","90.7","E","","","1"
"2007-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","90.9","E","","","1"
"2008-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.4","E","","","1"
"2008-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.8","E","","","1"
"2008-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.2","E","","","1"
"2008-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.4","E","","","1"
"2008-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.5","E","","","1"
"2008-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.7","E","","","1"
"2008-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.8","E","","","1"
"2008-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.9","E","","","1"
"2008-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.1","E","","","1"
"2008-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.4","E","","","1"
"2008-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.5","E","","","1"
"2008-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.4","E","","","1"
"2009-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.9","E","","","1"
"2009-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.3","E","","","1"
"2009-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.9","E","","","1"
"2009-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.8","E","","","1"
"2009-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.5","E","","","1"
"2009-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.3","E","","","1"
"2009-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.3","E","","","1"
"2009-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.3","E","","","1"
"2009-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.3","E","","","1"
"2009-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.2","E","","","1"
"2009-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.4","E","","","1"
"2009-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.3","E","","","1"
"2010-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.4","E","","","1"
"2010-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.2","E","","","1"
"2010-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","90.9","E","","","1"
"2010-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.0","E","","","1"
"2010-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.2","E","","","1"
"2010-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.2","E","","","1"
"2010-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.0","E","","","1"
"2010-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.0","E","","","1"
"2010-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.5","E","","","1"
"2010-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.5","E","","","1"
"2010-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","91.8","E","","","1"
"2010-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.0","E","","","1"
"2011-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.1","E","","","1"
"2011-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.4","E","","","1"
"2011-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.3","E","","","1"
"2011-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.4","E","","","1"
"2011-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.7","E","","","1"
"2011-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.8","E","","","1"
"2011-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","92.9","E","","","1"
"2011-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.0","E","","","1"
"2011-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.0","E","","","1"
"2011-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.2","E","","","1"
"2011-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.4","E","","","1"
"2011-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.6","E","","","1"
"2012-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.8","E","","","1"
"2012-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","93.9","E","","","1"
"2012-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.1","E","","","1"
"2012-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.2","E","","","1"
"2012-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.4","E","","","1"
"2012-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.6","E","","","1"
"2012-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.6","E","","","1"
"2012-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.6","E","","","1"
"2012-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.8","E","","","1"
"2012-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.8","E","","","1"
"2012-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.8","E","","","1"
"2012-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","94.9","E","","","1"
"2013-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.0","E","","","1"
"2013-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.2","E","","","1"
"2013-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.2","E","","","1"
"2013-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.3","E","","","1"
"2013-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.4","E","","","1"
"2013-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.5","E","","","1"
"2013-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.6","E","","","1"
"2013-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.7","E","","","1"
"2013-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.7","E","","","1"
"2013-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.7","E","","","1"
"2013-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.8","E","","","1"
"2013-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.8","E","","","1"
"2014-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","95.9","E","","","1"
"2014-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.0","E","","","1"
"2014-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.1","E","","","1"
"2014-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.2","E","","","1"
"2014-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.3","E","","","1"
"2014-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.4","E","","","1"
"2014-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.4","E","","","1"
"2014-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.6","E","","","1"
"2014-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.6","E","","","1"
"2014-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.7","E","","","1"
"2014-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.8","E","","","1"
"2014-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.8","E","","","1"
"2015-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","96.9","E","","","1"
"2015-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","97.0","E","","","1"
"2015-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","97.0","E","","","1"
"2015-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","97.0","E","","","1"
"2015-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","97.6","E","","","1"
"2015-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","97.9","E","","","1"
"2015-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","97.9","E","","","1"
"2015-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.0","E","","","1"
"2015-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.0","E","","","1"
"2015-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
